site,year,block,plot,pd,pd_fac,rate,sample_date_standcounts,seedling_n,sample_date_groundcover,sp1_gc,sp2_gc,sp3_gc,canopy_cover,sample_date_anthesis,sp1,sp2,sp3,rye_g,weed_g,RCI_weeds,rye_kg,weed_kg,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.r
NY,2023,2,504,10/25/22,3,105,11/16/22,78,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,STEME,na,na,84.9,0.1,-0.95,3396,4,777.2196632,1062.167674,13.4,6.61,119,3.39,120
NY,2023,2,205,10/12/22,2,105,10/31/22,58,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,VIOAR,na,na,105.1,0.3,-0.956521739,4204,12,901.3908129,1186.338824,19.15,6.5,121,3.35,120
NY,2023,1,603,10/12/22,2,105,10/31/22,56,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,VIOAR,na,na,160.2,0.9,-0.979591837,6408,36,901.3908129,1186.338824,19.15,6.5,121,3.35,120
NY,2023,3,607,10/25/22,3,105,11/16/22,110,5/2/23,VER_sp,STEME,VIOAR,23.36,5/24/23,VIOAR,na,na,126.8,0.1,-0.988372093,5072,4,777.2196632,1062.167674,13.4,6.61,119,3.39,120
PA,2023,2,201,10/10/22,1,105,11/1/22,72,4/11/23,POLAV,ERICA,na,29.19,5/24/23,STEME,ERICA,na,112.6,0.7,-0.815789474,4504,28,805.1613401,1429.905374,15.75,5.88,62,2.46,120
PA,2023,3,316,10/10/22,1,105,11/1/22,70,4/11/23,CARHI,na,na,30.78,5/24/23,na,na,na,124.5,0.13,-0.945833333,4980,5.2,805.1613401,1429.905374,15.75,5.88,62,2.46,120
PA,2023,3,306,11/9/22,3,105,na,na,4/11/23,na,na,na,4.31,5/24/23,AMBEL,na,na,76.4,0.2,-0.953488372,3056,8,460.964738,1085.708771,29.7,5.88,41,2.52,120
PA,2023,3,308,10/24/22,2,105,11/29/22,81,4/11/23,na,na,na,33.99,5/24/23,POATR,na,na,152.6,0.1,-0.958333333,6104,4,679.8112328,1304.555266,29.6,5.83,39,2.53,120
PA,2023,2,207,11/9/22,3,105,na,na,4/11/23,na,na,na,14.32,5/24/23,CAPBP,na,na,116.4,0.1,-0.964285714,4656,4,460.964738,1085.708771,29.7,5.88,41,2.52,120
PA,2023,1,112,10/10/22,1,105,11/1/22,96,4/11/23,STEME,CARHI,na,33.99,5/24/23,STEME,na,na,159.8,0.4,-0.972972973,6392,16,805.1613401,1429.905374,15.75,5.88,62,2.46,120
PA,2023,1,117,11/9/22,3,105,na,na,4/11/23,na,na,na,19.3,5/24/23,POLCO,na,na,113.1,0.05,-0.996240602,4524,2,460.964738,1085.708771,29.7,5.88,41,2.52,120
PA,2023,1,104,10/24/22,2,105,11/29/22,78,4/11/23,na,na,na,32.93,5/24/23,na,na,na,162.2,0,-1,6488,0,679.8112328,1304.555266,29.6,5.83,39,2.53,120
PA,2023,2,218,10/24/22,2,105,11/29/22,80,4/11/23,na,na,na,15.65,5/24/23,na,na,na,109.8,0,-1,4392,0,679.8112328,1304.555266,29.6,5.83,39,2.53,120
UMD,2023,2,215,10/24/22,1,105,11/5/22,0,3/28/23,POANN,VERPE,LAMAM,8.42,5/8/23,VIORA,POANN,LAMAM,29.8,20,-0.579831933,1192,800,1114.47,1858.45,9.5,6.61,46,2.17,120
UMD,2023,3,316,10/24/22,1,105,11/5/22,55,3/28/23,VIORA,LAMAM,POANN,39.09,5/8/23,VIORA,POANN,VERPE,128.7,5.2,-0.902439024,5148,208,1114.47,1858.45,9.5,6.61,46,2.17,120
UMD,2023,1,118,11/14/22,3,105,12/12/22,70,3/28/23,LAMAM,ARBTH,VERPE,37.61,5/8/23,CERVU,LAMAM,na,161.3,1.2,-0.939698492,6452,48,723.17,1467.14,9.25,6.3,44,1.98,120
UMD,2023,2,208,11/14/22,3,105,12/12/22,73,3/28/23,VERPE,na,na,51.61,5/8/23,POANN,na,na,181.9,0.2,-0.962264151,7276,8,723.17,1467.14,9.25,6.3,44,1.98,120
UMD,2023,1,106,10/24/22,1,105,11/5/22,28,3/28/23,LAMAM,POANN,na,45.8,5/8/23,LAMAM,POANN,na,202.6,1.4,-0.964010283,8104,56,1114.47,1858.45,9.5,6.61,46,2.17,120
UMD,2023,3,309,10/31/22,2,105,11/14/22,30,3/28/23,VERPE,na,na,40.68,5/8/23,VIORA,na,na,266.8,0.2,-0.970588235,10672,8,1004.59,1748.57,11.95,6.37,70,2.11,120
UMD,2023,1,112,10/31/22,2,105,11/14/22,50,3/28/23,POANN,na,na,49.15,5/8/23,VIORA,LAMAM,na,150.8,0.5,-0.983108108,6032,20,1004.59,1748.57,11.95,6.37,70,2.11,120
UMD,2023,3,303,11/14/22,3,105,12/12/22,55,3/28/23,VERPE,na,na,51.71,5/8/23,VERPE,na,na,191.1,0.4,-0.985714286,7644,16,723.17,1467.14,9.25,6.3,44,1.98,120
UMD,2023,2,205,10/31/22,2,105,11/14/22,33,3/28/23,VERPE,na,na,59.93,5/8/23,VIORA,POANN,na,195.2,0.5,-0.986979167,7808,20,1004.59,1748.57,11.95,6.37,70,2.11,120
VT,2023,4,410,9/19/22,1.5,105,10/4/22,71,4/6/23,na,na,na,74.41,5/30/23,CAPBP,na,na,240.34,0.1,-0.980769231,9613.6,4,825.81,1592.58,5.85,6.71,38,3.34,120
VT,2023,3,310,9/19/22,1.5,105,10/4/22,77,4/6/23,na,na,na,85.64,5/30/23,CAPBP,na,na,361.84,0.9,-0.986342944,14473.6,36,825.81,1592.58,5.85,6.71,38,3.34,120
VT,2023,3,304,9/12/22,1,105,9/29/22,80,4/6/23,na,na,na,89.7,5/30/23,CAPBP,na,na,378.01,0.1,-0.989795918,15120.4,4,978.71,1745.48,38.4,6.71,54,4.04,120
VT,2023,2,208,9/19/22,1.5,105,10/4/22,55,4/6/23,na,na,na,71.4,5/30/23,CAPBP,VIORA,na,307.92,0.1,-0.996677741,12316.8,4,825.81,1592.58,5.85,6.71,38,3.34,120
VT,2023,1,119,10/3/22,2.5,105,10/20/22,91,4/6/23,CAPBP,na,na,81.78,5/30/23,CAPBP,na,na,308.83,0.1,-0.997530864,12353.2,4,617.1164091,1383.892789,26.95,6.49,54,3.38,120
VT,2023,1,111,9/19/22,1.5,105,10/4/22,57,4/6/23,na,na,na,86.18,5/30/23,CAPBP,na,na,365.56,0.1,-0.997572816,14622.4,4,825.81,1592.58,5.85,6.71,38,3.34,120
VT,2023,1,104,9/12/22,1,105,9/29/22,103,4/6/23,na,na,na,91.71,5/30/23,na,na,na,417.1,0,-1,16684,0,978.71,1745.48,38.4,6.71,54,4.04,120
VT,2023,1,117,9/24/22,2,105,10/10/22,84,4/6/23,na,na,na,72.85,5/30/23,na,na,na,210.21,0,-1,8408.4,0,743.41,1510.18,14.9,6.96,43,3.74,120
VT,2023,1,129,10/10/22,3,105,10/27/22,44,4/6/23,na,na,na,33.63,5/30/23,na,na,na,133.5,0,-1,5340,0,542.92,1309.70,42.7,6.13,66,3.75,120
VT,2023,2,201,9/12/22,1,105,9/29/22,78,4/6/23,na,na,na,88.97,5/30/23,na,na,na,470.53,0,-1,18821.2,0,978.71,1745.48,38.4,6.71,54,4.04,120
VT,2023,2,216,9/24/22,2,105,10/10/22,82,4/6/23,na,na,na,83.13,5/30/23,na,na,na,281.6,0,-1,11264,0,743.41,1510.18,14.9,6.96,43,3.74,120
VT,2023,2,219,10/3/22,2.5,105,10/20/22,103,4/6/23,na,na,na,74.9,5/30/23,na,na,na,297.64,0,-1,11905.6,0,617.1164091,1383.892789,26.95,6.49,54,3.38,120
VT,2023,2,228,10/10/22,3,105,10/27/22,78,4/6/23,na,na,na,45.76,5/30/23,na,na,na,293.49,0,-1,11739.6,0,542.92,1309.70,42.7,6.13,66,3.75,120
VT,2023,3,313,9/24/22,2,105,10/10/22,53,4/6/23,na,na,na,49.59,5/30/23,na,na,na,192,0,-1,7680,0,743.41,1510.18,14.9,6.96,43,3.74,120
VT,2023,3,321,10/3/22,2.5,105,10/20/22,71,4/6/23,na,na,na,72.08,5/30/23,na,na,na,256.77,0,-1,10270.8,0,617.1164091,1383.892789,26.95,6.49,54,3.38,120
VT,2023,3,325,10/10/22,3,105,10/27/22,37,4/6/23,na,na,na,24.6,5/30/23,na,na,na,156.39,0,-1,6255.6,0,542.92,1309.70,42.7,6.13,66,3.75,120
VT,2023,4,402,9/12/22,1,105,9/29/22,90,4/6/23,na,na,na,82.11,5/30/23,na,na,na,312.12,0,-1,12484.8,0,978.71,1745.48,38.4,6.71,54,4.04,120
VT,2023,4,417,9/24/22,2,105,10/10/22,61,4/6/23,na,na,na,73.8,5/30/23,na,na,na,311.78,0,-1,12471.2,0,743.41,1510.18,14.9,6.96,43,3.74,120
VT,2023,4,419,10/3/22,2.5,105,10/20/22,49,4/6/23,na,na,na,69.25,5/30/23,na,na,na,325.83,0,-1,13033.2,0,617.1164091,1383.892789,26.95,6.49,54,3.38,120
VT,2023,4,425,10/10/22,3,105,10/27/22,70,4/6/23,na,na,na,44.39,5/30/23,na,na,na,254.59,0,-1,10183.6,0,542.92,1309.70,42.7,6.13,66,3.75,120
BARC,2022,1,106,oct4,1,120,10/19/21,74,3/8/22,VIOAR,VERPG,LAMAM,47.3,5/11/22,VICVI,ANTCO,VIOAR,151.6,34.9,-0.674743709,6064,1396,1327.16,2138.35,13.901,6.58,63,2.38,120
BARC,2022,3,307,oct4,1,120,10/19/21,68,3/8/22,LAMAM,STEME,LAMPU,91.84,5/11/22,VICVI,na,na,288.8,6,-0.946949602,11552,240,1327.16,2138.35,13.901,6.58,63,2.38,120
BARC,2022,3,218,oct4,1,120,10/19/21,59,3/8/22,STEME,na,na,47.79,5/11/22,STEME,unknown,na,135.5,0.87,-0.988384513,5420,34.8,1327.16,2138.35,13.901,6.58,63,2.38,120
BARC,2022,1,108,oct21,2,120,11/6/21,113,3/8/22,VICVI,VERPG,LAMAM,75.65,5/11/22,VICVI,VERPG,VIOAR,170.8,26.2,-0.551369863,6832,1048,880.43,1691.62,25.0335,6.53,56,2.38,120
BARC,2022,3,317,oct21,2,120,11/6/21,89,3/8/22,VERPG,unknown,THLAR,73.05,5/11/22,CAPBP,STEME,POATR,181,11.77,-0.867454955,7240,470.8,880.43,1691.62,25.0335,6.53,56,2.38,120
BARC,2022,2,204,oct21,2,120,11/6/21,107,3/8/22,LAMAM,VERPG,STEME,84.38,5/11/22,STEME,VERPG,CARHI,266.5,3.47,-0.942454395,10660,138.8,880.43,1691.62,25.0335,6.53,56,2.38,120
BARC,2022,3,303,nov10,3,120,12/3/21,28,3/8/22,LAMAM,VICVI,STEME,67.23,5/11/22,VICVI,na,na,73.9,73,-0.509738079,2956,2920,594.16,1405.35,10.971,6.91,76,1.52,120
BARC,2022,1,116,nov10,3,120,12/3/21,61,3/8/22,LAMAM,VERPG,unknown,58.48,5/11/22,VICVI,VERPG,VIOAR,146.5,16.9,-0.747384155,5860,676,594.16,1405.35,10.971,6.91,76,1.52,120
BARC,2022,2,210,nov10,3,120,12/3/21,48,3/8/22,LAMAM,unknown,VERPG,54.02,5/11/22,CAPBP,THLAR,VERPG,269.1,2.2,-0.912698413,10764,88,594.16,1405.35,10.971,6.91,76,1.52,120
DE,2022,1,102,10/13/22,1,120,11/10/21,40,3/29/22,ERPVE,LAMAM,HLOUM,20.01,5/12/22,na,na,na,55.6,na,na,2224,na,1369.683519,2006.690112,na,na,na,na,120
DE,2022,2,220,10/13/22,1,120,11/10/21,38,3/29/22,ERPVE,LAMAM,STEME,25.79,5/12/22,na,na,na,91,na,na,3640,na,1369.683519,2006.690112,na,na,na,na,120
DE,2022,3,316,10/13/22,1,120,11/10/21,64,3/29/22,ERPVE,LAMAM,POAAN,24.51,5/12/22,na,na,na,77.4,na,na,3096,na,1369.683519,2006.690112,na,na,na,na,120
DE,2022,4,415,10/13/22,1,120,11/10/21,71,3/29/22,ERPVE,STEME,LAMAM,27.24,5/12/22,na,na,na,103.8,na,na,4152,na,1369.683519,2006.690112,na,na,na,na,120
DE,2022,1,119,11/2/22,2,120,12/2/21,98,3/29/22,ERPVE,na,na,19.74,5/12/22,na,na,na,70.6,na,na,2824,na,948.4335185,1585.440112,na,na,na,na,120
DE,2022,2,201,11/2/22,2,120,12/2/21,61,3/29/22,ERPVE,LAMAM,na,15.33,5/12/22,na,na,na,51.4,na,na,2056,na,948.4335185,1585.440112,na,na,na,na,120
DE,2022,3,303,11/2/22,2,120,12/2/21,68,3/29/22,ERPVE,LAMAM,STEME,18.19,5/12/22,na,na,na,51.6,na,na,2064,na,948.4335185,1585.440112,na,na,na,na,120
DE,2022,4,407,11/2/22,2,120,12/2/21,81,3/29/22,ERPVE,na,na,18.94,5/12/22,na,na,na,54,na,na,2160,na,948.4335185,1585.440112,na,na,na,na,120
DE,2022,1,111,11/17/22,3,120,12/13/21,87,3/29/22,ERPVE,LAMAM,HLOUM,22.06,5/12/22,na,na,na,65.6,na,na,2624,na,813.6461547,1450.652748,na,na,na,na,120
DE,2022,2,209,11/17/22,3,120,12/13/21,75,3/29/22,ERPVE,LAMAM,CERVU,31.71,5/12/22,na,na,na,60.2,na,na,2408,na,813.6461547,1450.652748,na,na,na,na,120
DE,2022,3,310,11/17/22,3,120,12/13/21,84,3/29/22,ERPVE,LAMAM,na,19.31,5/12/22,na,na,na,68.6,na,na,2744,na,813.6461547,1450.652748,na,na,na,na,120
DE,2022,4,413,11/17/22,3,120,12/13/21,73,3/29/22,ERPVE,LAMAM,STEME,22.38,5/12/22,na,na,na,73.4,na,na,2936,na,813.6461547,1450.652748,na,na,na,na,120
MA,2022,1,105,9/21/2022,1,120,na,52,na,na,na,na,na,5/25/22,na,na,na,248,0,-1,9920,0,na,1914.79,13.058,6.62,499,2.69,120
MA,2022,2,214,9/21/2022,1,120,na,63,na,na,na,na,na,5/25/22,na,na,na,215,0,-1,8600,0,na,1914.79,13.058,6.62,499,2.69,120
MA,2022,3,323,9/21/2022,1,120,na,57,na,na,na,na,na,5/25/22,na,na,na,142.9,0,-1,5716,0,na,1914.79,13.058,6.62,499,2.69,120
MA,2022,1,122,10/06/2022,2,120,na,72,na,na,na,na,na,5/25/22,na,na,na,60,0,-1,2400,0,na,1595.04,7.9085,6.8,478,1.68,120
MA,2022,2,203,10/06/2022,2,120,na,104,na,na,na,na,na,5/25/22,na,na,na,113.1,0,-1,4524,0,na,1595.04,7.9085,6.8,478,1.68,120
MA,2022,3,314,10/06/2022,2,120,na,119,na,na,na,na,na,5/25/22,na,na,na,168.1,0,-1,6724,0,na,1595.04,7.9085,6.8,478,1.68,120
MA,2022,1,114,11/01/2022,3,120,11/26/21,109,na,na,na,na,na,5/25/22,na,na,na,129.05,0,-1,5162,0,na,1149.91,6.256,6.77,489,2.18,120
MA,2022,2,223,11/01/2022,3,120,11/26/21,30,na,na,na,na,na,5/25/22,na,na,na,90.05,0,-1,3602,0,na,1149.91,6.256,6.77,489,2.18,120
MA,2022,3,303,11/01/2022,3,120,11/26/21,80,na,na,na,na,na,5/25/22,na,na,na,99.4,0,-1,3976,0,na,1149.91,6.256,6.77,489,2.18,120
NY,2022,2,1.6,9/30/2022,1,120,10/21/21,59,5/9/22,grass 1 ,LOTCO,na,61.59,5/31/22,grass,LOTCO,na,150.6,13.1,-0.635097493,6024,524,1087.83,1607.62,48.324,5.16,39,3.87,120
NY,2022,1,1.2,9/30/2022,1,120,10/21/21,89,5/9/22,na,na,na,70.59,5/31/22,grass,GALAP,oxalis,205.2,7,-0.814814815,8208,280,1087.83,1607.62,48.324,5.16,39,3.87,120
NY,2022,3,4.8,9/30/2022,1,120,10/21/21,83,5/9/22,grass,na,na,62.76,5/31/22,grass,GALAP,na,166.3,6.3,-0.918393782,6652,252,1087.83,1607.62,48.324,5.16,39,3.87,120
NY,2022,2,1.5,10/21/2022,2,120,11/16/21,76,5/9/22,grass 1 ,na,na,27.98,5/31/22,grass,AMBEL,na,80.7,6,0.016949153,3228,240,691.5178995,1211.304381,28.6895,5.38,37,4.51,120
NY,2022,3,3.7,10/21/2022,2,120,11/16/21,108,5/9/22,grass 1 ,TAROF,na,39.63,5/31/22,TAROF,na,na,115,6.7,-0.417391304,4600,268,691.5178995,1211.304381,28.6895,5.38,37,4.51,120
NY,2022,1,4.3,10/21/2022,2,120,11/16/21,86,5/9/22,TAROF,grass,na,38.72,5/31/22,TAROF,na,na,122.6,8.5,-0.494047619,4904,340,691.5178995,1211.304381,28.6895,5.38,37,4.51,120
NY,2022,2,1.4,11/04/2022,3,120,12/3/21,5,5/9/22,grass,CIRAR,na,15.14,5/31/22,grass,CIRAR,TAROF,44.6,12.7,-0.0078125,1784,508,565.5997575,1085.386239,31.193,5.26,48,4.62,120
NY,2022,1,5.1,11/04/2022,3,120,12/3/21,6,5/9/22,TAROF,grass,na,12.87,5/31/22,grass,TAROF,GALAP,68.4,7.5,-0.611398964,2736,300,565.5997575,1085.386239,31.193,5.26,48,4.62,120
NY,2022,3,1.9,11/04/2022,3,120,12/3/21,12,5/9/22,CIRAR,na,na,22.29,5/31/22,CIRAR,aster,na,72.2,7.7,-0.65158371,2888,308,565.5997575,1085.386239,31.193,5.26,48,4.62,120
PA,2022,1,114,10/07/2022,1,120,10/28/21,125,4/11/22,THLAR,na,na,28.99,10/26/22,LEPCA,VERAR,STEME,118.5,0.911,-0.934928571,4740,36.44,869.27,1566.61,12.8875,5.74,20,2.39,120
PA,2022,3,312,10/07/2022,1,120,10/28/21,100,4/11/22,CARHI,na,na,35.1,10/26/22,VIOAR,na,na,161.8,0.07,-0.996666667,6472,2.8,869.27,1566.61,12.8875,5.74,20,2.39,120
PA,2022,2,210,10/07/2022,1,120,10/28/21,78,4/11/22,THLAR,na,na,39.69,10/26/22,VIOAR,SETFA,na,179.7,0.027,-0.99745283,7188,1.08,869.27,1566.61,12.8875,5.74,20,2.39,120
PA,2022,3,313,10/22/2022,2,120,11/11/21,110,4/11/22,THLAR,CARHI,CERVU,32.27,10/26/22,VIOAR,CERVU,VERAR,161.9,0.631,-0.605625,6476,25.24,744.21,1424.26,19.774,5.51,21,2.18,120
PA,2022,2,215,10/22/2022,2,120,11/11/21,86,4/11/22,THLAR,CARHI,CERVU,39.94,10/26/22,LEPCA,CERVU,VIOAR,151.8,0.089,-0.967037037,6072,3.56,744.21,1424.26,19.774,5.51,21,2.18,120
PA,2022,1,106,10/22/2022,2,120,11/11/21,146,4/11/22,CERVU,na,na,32.66,10/26/22,CARHI,SETFA,na,158,0,-1,6320,0,744.21,1424.26,19.774,5.51,21,2.18,120
PA,2022,3,306,11/01/2022,3,120,12/16/21,93,4/11/22,VERAR,VIOAR,na,14.24,10/26/22,VIOAR,VERAR,SETFA,112.6,0.527,-0.864871795,4504,21.08,497.57,1160.31,8.8115,5.44,25,2.29,120
PA,2022,2,204,11/01/2022,3,120,12/16/21,84,4/11/22,CARHI,CERVU,na,20,10/26/22,LEPCA,SETFA,CERVU,99.1,0.403,-0.9194,3964,16.12,497.57,1160.31,8.8115,5.44,25,2.29,120
PA,2022,1,107,11/01/2022,3,120,12/16/21,58,4/11/22,na,na,na,10.96,10/26/22,SETFA,VIOAR,na,82.8,0.008,-0.999230769,3312,0.32,497.57,1160.31,8.8115,5.44,25,2.29,120
VT,2022,3,301,9/20/22,1,120,10/5/21,89,4/5/22,brassica,na,na,45.17,5/20/22,TAROF,MELAL,na,213.64,4.73,-0.921844019,8545.6,189.2,893.38,1451.35,17.9205,6.94,48,3.65,120
VT,2022,1,102,9/20/22,1,120,10/5/21,94,4/5/22,na,na,na,60.58,5/20/22,MELAL,na,na,237.84,3.99,-0.927295918,9513.6,159.6,893.38,1451.35,17.9205,6.94,48,3.65,120
VT,2022,4,404,9/20/22,1,120,10/5/21,63,4/5/22,STEME,na,na,59.12,5/20/22,na,na,na,234.77,2.22,-0.937234945,9390.8,88.8,893.38,1451.35,17.9205,6.94,48,3.65,120
VT,2022,2,204,9/20/22,1,120,10/5/21,75,4/5/22,TAROF,na,na,36.85,5/20/22,STEME,na,na,141.96,1.12,-0.951578037,5678.4,44.8,893.38,1451.35,17.9205,6.94,48,3.65,120
VT,2022,2,209,9/29/22,1.5,120,10/12/21,52,4/5/22,STEME,na,na,48.6,5/20/22,TRFPR,PLAMA,na,127.4573152,2.82,-0.771103896,5098.292608,112.8,675.28,1233.25,27.132,7.12,31,3.84,120
VT,2022,1,111,9/29/22,1.5,120,10/12/21,53,4/5/22,STEME,na,na,61.29,5/20/22,STEME,AGRRE,na,177.9337104,2.71,-0.937528815,7117.348416,108.4,675.28,1233.25,27.132,7.12,31,3.84,120
VT,2022,3,310,9/29/22,1.5,120,10/12/21,59,4/5/22,STEME,TRFPR,na,45.34,5/20/22,CAPBP,na,na,180.8197587,0,-1,7232.790348,0,675.28,1233.25,27.132,7.12,31,3.84,120
VT,2022,4,410,9/29/22,1.5,120,10/12/21,74,4/5/22,na,na,na,34.46,5/20/22,TRFPR,STEME,na,144.0079186,0,-1,5760.316744,0,675.28,1233.25,27.132,7.12,31,3.84,120
VT,2022,3,314,10/7/22,2,120,10/14/21,80,4/5/22,na,na,na,48,5/20/22,TRFPR,na,na,157.75,1.1,-0.483568075,6310,44,563.57,1121.53,27.3615,7.06,50,3.85,120
VT,2022,1,115,10/7/22,2,120,10/14/21,65,4/5/22,na,na,na,45.01,5/20/22,STEME,bindweed,na,179.63,1.07,-0.816780822,7185.2,42.8,563.57,1121.53,27.3615,7.06,50,3.85,120
VT,2022,2,216,10/7/22,2,120,10/14/21,64,4/5/22,na,na,na,36.52,5/20/22,TRFPR,na,na,129.99,0.13,-0.989130435,5199.6,5.2,563.57,1121.53,27.3615,7.06,50,3.85,120
VT,2022,4,414,10/7/22,2,120,10/14/21,67,4/5/22,na,na,na,38.71,5/20/22,na,na,na,146.02,0,-1,5840.8,0,563.57,1121.53,27.3615,7.06,50,3.85,120
VT,2022,4,421,10/13/22,2.5,120,11/3/21,86,4/5/22,STEME,na,na,41.34,5/20/22,STEME,na,na,108.5266129,2.7,0.08,4341.064516,108,427.27,985.23,12.8805,6.6,81,3.43,120
VT,2022,1,123,10/13/22,2.5,120,11/3/21,84,4/5/22,PLALA,na,na,22.69,5/20/22,STEME,bindweed,na,117.6524194,2.08,-0.784679089,4706.096776,83.2,427.27,985.23,12.8805,6.6,81,3.43,120
VT,2022,2,221,10/13/22,2.5,120,11/3/21,70,4/5/22,na,na,na,15.32,5/20/22,STEME,na,na,105.7814516,1.58,-0.914083741,4231.258064,63.2,427.27,985.23,12.8805,6.6,81,3.43,120
VT,2022,3,319,10/13/22,2.5,120,11/3/21,75,4/5/22,na,na,na,27.92,5/20/22,bindweed,na,na,150.6314516,0,-1,6025.258064,0,427.27,985.23,12.8805,6.6,81,3.43,120
VT,2022,4,426,10/20/22,3,120,11/10/21,28,4/5/22,STEME,na,na,3.66,5/20/22,TRFPR,STEME,CHEAL,97.58,2.29,0.211640212,3903.2,91.6,297.97,855.93,11.8755,6.05,51,3.27,120
VT,2022,1,130,10/20/22,3,120,11/10/21,43,4/5/22,na,na,na,1.78,5/20/22,STEME,PLAMA,CHEAL,94.4,2.36,-0.368983957,3776,94.4,297.97,855.93,11.8755,6.05,51,3.27,120
VT,2022,3,330,10/20/22,3,120,11/10/21,47,4/5/22,STEME,na,na,7.43,5/20/22,STEME,CHEAL,na,135.42,1.83,-0.886546807,5416.8,73.2,297.97,855.93,11.8755,6.05,51,3.27,120
VT,2022,2,226,10/20/22,3,120,11/10/21,27,4/5/22,na,na,na,2.15,5/20/22,CHEAL,STEME,na,63.76,1.84,-0.924373202,2550.4,73.6,297.97,855.93,11.8755,6.05,51,3.27,120
DE,2022,1,117,11/2/22,2,150,12/2/21,81,3/29/22,ERPVE,LAMAM,HLOUM,21.59,5/12/22,na,na,na,64,na,na,2560,na,948.4335185,1585.440112,na,na,na,na,150
DE,2022,2,207,11/2/22,2,150,12/2/21,81,3/29/22,ERPVE,LAMAM,na,27,5/12/22,na,na,na,97,na,na,3880,na,948.4335185,1585.440112,na,na,na,na,150
DE,2022,3,301,11/2/22,2,150,12/2/21,111,3/29/22,ERPVE,LAMAM,CERVU,19.55,5/12/22,na,na,na,48.8,na,na,1952,na,948.4335185,1585.440112,na,na,na,na,150
DE,2022,4,404,11/2/22,2,150,12/2/21,86,3/29/22,ERPVE,HLOUM,LAMAM,20.71,5/12/22,na,na,na,76.8,na,na,3072,na,948.4335185,1585.440112,na,na,na,na,150
DE,2022,1,114,11/17/22,3,150,12/13/21,70,3/29/22,ERPVE,LAMAM,STEME,22.23,5/12/22,na,na,na,63.2,na,na,2528,na,813.6461547,1450.652748,na,na,na,na,150
DE,2022,2,208,11/17/22,3,150,12/13/21,110,3/29/22,ERPVE,LAMAM,STEME,22.29,5/12/22,na,na,na,42.8,na,na,1712,na,813.6461547,1450.652748,na,na,na,na,150
DE,2022,3,309,11/17/22,3,150,12/13/21,68,3/29/22,LAMAM,ERPVE,POAAN,19.3,5/12/22,na,na,na,60.4,na,na,2416,na,813.6461547,1450.652748,na,na,na,na,150
DE,2022,4,410,11/17/22,3,150,12/13/21,67,3/29/22,ERPVE,LAMAM,STEME,10.13,5/12/22,na,na,na,27,na,na,1080,na,813.6461547,1450.652748,na,na,na,na,150
DE,2023,1,106,10/12/2022,1,150,12/8/22,49,4/4/23,VIORA,VERHE,HLOUM,23.02,5/10/23,VIORA,na,na,70.8,4.4,-0.833333333,2832,176,1455.98,2125.50,1.5,6.57,207,1.32,150
DE,2023,1,110,10/31/2022,2,150,12/8/22,78,4/4/23,VIORA,VERHE,na,24.16,5/10/23,VIORA,na,na,67,9.2,-0.510638298,2680,368,1159.67,1829.20,1.55,6.7,221,1.24,150
DE,2023,1,121,11/17/2022,3,150,12/8/22,61,4/4/23,VIORA,VERHE,VICSA,14.63,5/10/23,VIORA,VICSA,STEME,21.4,19.8,-0.424418605,856,792,863.50,1533.03,1.7,6.68,202,1.3,150
DE,2023,2,204,10/31/2022,2,150,12/8/22,78,4/4/23,VIORA,VERHE,na,23.95,5/10/23,VIORA,na,na,67.2,11.4,-0.617449664,2688,456,1159.67,1829.20,1.55,6.7,221,1.24,150
DE,2023,2,208,10/12/2022,1,150,12/8/22,76,4/4/23,CERFO,VIORA,VERHE,15.21,5/10/23,CERFO,VIORA,na,86.2,4.2,-0.856164384,3448,168,1455.98,2125.50,1.5,6.57,207,1.32,150
DE,2023,2,217,11/17/2022,3,150,12/8/22,73,4/4/23,VIORA,na,na,37.88,5/10/23,VIORA,STEME,na,23,18,-0.256198347,920,720,863.50,1533.03,1.7,6.68,202,1.3,150
DE,2023,3,305,11/17/2022,3,150,12/8/22,80,4/4/23,VIORA,na,na,12.36,5/10/23,VIORA,STEME,VICSA,39.2,17,1.236842105,1568,680,863.50,1533.03,1.7,6.68,202,1.3,150
DE,2023,3,310,10/12/2022,1,150,12/8/22,60,4/4/23,VIORA,OEOLA,na,32.94,5/10/23,VIORA,STEME,OEOLA,70.2,12,-0.647058824,2808,480,1285.61,1948.46,1.5,6.57,207,1.32,150
DE,2023,3,320,10/31/2022,2,150,12/8/22,85,4/4/23,VIORA,CERFO,LAMAM,16.39,5/10/23,VIORA,STEME,na,59.4,12.6,-0.416666667,2376,504,1159.67,1829.20,1.55,6.7,221,1.24,150
DE,2023,4,404,10/12/2022,1,150,12/8/22,120,4/4/23,VIORA,OEOLA,na,22.24,5/10/23,VIORA,na,na,98.4,7.2,-0.709677419,3936,288,1455.98,2125.50,1.5,6.57,207,1.32,150
